91,1826,FIC,LastMohicansANarrative1757 ,"  ; "" but why -- it is not permitted us to inquire. There is yet one of thine own people who has not been brought before thee; before thou",
92,1826,FIC,LastMohicansANarrative1757 ,  branch of a dead oak; the snail would be swifter in the race; yet is Uncas before him as they went to battle against the pale faces! Uncas,
93,1826,FIC,LastMohicansANarrative1757 ,"  mercy! her ransom shall make thee richer than any of thy people were ever yet known to be. "" "" Magua is a red-skin; he wants not the",
94,1826,FIC,LastMohicansANarrative1757 ,"  Alice, and parting the golden hair which clustered about her brows; "" and yet her soul is pure and spotless as her skin! I could say much --",
95,1826,FIC,LastMohicansANarrative1757 ,"  not a man of war, with my loins girded and my sword sharpened, yet would I gladly strike a blow in her behalf. "" The scout hesitated,",
96,1826,FIC,LastMohicansANarrative1757 ,"  added the scout, tapping his own head significantly on that spot where Gamut was yet sore, "" we come to fight, and not to musickate. Until the",
97,1826,FIC,LastMohicansANarrative1757 ,"  ; for a scalp or two must be thrown away in the attempt. And yet, "" he added, bending his head aside, to catch the sounds of",
98,1826,FIC,LastMohicansANarrative1757 ,"  by his fierce and savage mien, and by the air of haughty authority he yet maintained. In his eagerness to expedite the pursuit, Uncas had left himself nearly",
99,1826,FIC,LastMohicansANarrative1757 ,"  raised her eyes and stretched her arms toward heaven, saying in a meek and yet confiding voice: "" I am thine; do with me as thou seest best",
100,1826,FIC,LastMohicansANarrative1757 ,"  youth, the victorious Magua uttered a cry so fierce, so wild, and yet so joyous, that it conveyed the sounds of savage triumph to the ears of",
101,1824,FIC,LettersFoundIn ,"  pursue, or where he could not find them if he did. -- And yet, Jim, when I first came here, my head was so full of",
102,1824,FIC,LettersFoundIn ,"  with gigantic trees, which seem intended to give shade to the mammoth. And yet the fowl fly beneath me, and I sometimes conceit that the noise of the",
103,1824,FIC,LettersFoundIn ,"  to this day, without cyphering, the year when I was born -- and yet I must attempt an order in the connexion, and of course to supply dates",
104,1824,FIC,LettersFoundIn ,"  short sleeves, their stockings were blue, and their shoes were not morocco. Yet the manuscript speaks of bright eyes, rosy cheeks, smiling lips, pearly teeth",
105,1824,FIC,LettersFoundIn ,"  in the number. Sometimes neglected, always opposed, and often mortified, he yet patiently persevered -- though he soon found himself the object of personal enmity, and",
106,1824,FIC,LettersFoundIn ,"  soothe the angry passions, and imperceptibly substitute feelings of a softer kind. And yet, this is the very spot, which from that day to this, has",
107,1824,FIC,LettersFoundIn ,"  well where Van Tromp lived, but could not see how he could assist. Yet his presence, his influence, and perhaps his council, if not to avert",
108,1824,FIC,LettersFoundIn ,"  way, and the country wild, the arrival of a letter was uncertain. Yet as he had nothing else to do, he determined, if only to feed",
109,1824,FIC,LettersFoundIn ,"  too distracted to devise any mode of assistance; I leave that to you. Yet use your influence, and though it may all be in vain, let me",
110,1825,FIC,Zophiel APoem ,"  been done, under the influence of more decided hopes and more auspicious circumstances. Yet, as it is, I am induced to place it before the public,",
111,1825,FIC,Zophiel APoem ,"  though the votaries of the muses are, too often, debased by faults, yet, abstractedly considered, a taste for any art, if well directed, must",
112,1825,FIC,Zophiel APoem ,"  be given! Come Poesy! nor like some just-formed maid, With heart as yet unswoln by bliss or woe; -- But of such age be seen As Egypt",
113,1825,FIC,Zophiel APoem ,"  trusting monarchs snared Filling the air with moans, with gore the sod. FN#7 Yet angels doffed their robes in radiance dyed, And for a while the joys of",
114,1825,FIC,Zophiel APoem ,"  of her breast -- Where passion is not found, no virtue ever dwelt. Yet not, perverted, would my words imply The impulse given by Heaven's great",
115,1825,FIC,Zophiel APoem ,"  her fainting will -- And write the god on feeble mortals face. III. Yet anger, or revenge, envy or hate The damsel knew not: when her",
116,1825,FIC,Zophiel APoem ,"  "" The bird that sweetest sings can least endure the storm. "" V. And yet, despite of all the gushing tear -- The melting tone -- the darting heart-stream",
117,1825,FIC,Zophiel APoem ,"  And for the virgins of her household made And lotted each her toil; while yet the sun Was young, fair Egla to a woody shade, Loved to retreat",
118,1825,FIC,Zophiel APoem ,"  met the pressure, kind And warmly given; while thus the matron fair Nor yet much marr'd by time, with soothing words Solicitous; and gently serious air",
119,1825,FIC,Zophiel APoem ,"  wisdom, but regard my truth! XIII. "" Long time ago, while yet a twelve years' child These shrubs and vines, new planted, near this",
120,1825,FIC,Zophiel APoem ,"  A drop of water and a cake: I die Of thirst and hunger, yet my sorrowing way May tread once more, if thou my needs supply. """,
121,1825,FIC,Zophiel APoem ,  sweet He tempereth pride with courtesy; a flower Drops honey when he speaks. Yet' t were most meet To praise his majesty: he stands -- a tower,
