118,1826,FIC,LastMohicansANarrative1757 ,"  to avoid observation, he rather skirted than entered the village. The warriors were still to be seen in the distance, by the fading light of the fires,"
119,1826,FIC,LastMohicansANarrative1757 ,"  might, in some degree, be called the child of his adoption, Duncan still continued to urge such reasons against so desperate an effort as presented themselves. He"
120,1826,FIC,LastMohicansANarrative1757 ,"  masquerade of their most distinguished conjurer, they readily made way for them both. Still they betrayed no intention to depart. On the other hand, they were evidently"
121,1826,FIC,LastMohicansANarrative1757 ,"  drew back a little, and, rising on end, exhibited the distorted but still fierce and sullen features of Magua. The discovery was succeeded by a general exclamation"
122,1826,FIC,LastMohicansANarrative1757 ,"  under their blows. But this sudden outbreaking of temper as quickly subsided in the still and sullen restraint they most affected in their moments of inaction. Magua, who"
123,1826,FIC,LastMohicansANarrative1757 ,"  incessantly by these revengeful impulses that in a savage seldom slumber, the chief was still attentive to his more permanent personal interests. The follies and disloyalty committed in his"
124,1826,FIC,LastMohicansANarrative1757 ,"  "" "" She is welcome, "" returned the chief of the latter nation, still more emphatically. The baffled Magua continued silent several minutes, apparently indifferent, however"
125,1826,FIC,LastMohicansANarrative1757 ,"  and only called on occasions of the last importance, the subtle Huron, who still sat apart, a wily and dark observer of the proceedings, now knew that"
126,1826,FIC,LastMohicansANarrative1757 ,"  Will a wise Delaware believe the barking of a wolf? "" exclaimed Duncan, still more confirmed in the evil intentions of his ancient enemy: "" a dog never"
127,1826,FIC,LastMohicansANarrative1757 ,"  . "" Beat what, fool! - - what? "" exclaimed Hawkeye, still flourishing the weapon angrily above his head, though his eye no longer sought the"
128,1826,FIC,LastMohicansANarrative1757 ,"  many a marten, whose skin is now in a lady's muff, would still be in the woods; ay, and many a bloody Mingo, who has"
129,1826,FIC,LastMohicansANarrative1757 ,"  different tongues to his red children, "" he continued, in a low, still melancholy voice, "" it was that all animals might understand them. Some He"
130,1826,FIC,LastMohicansANarrative1757 ,"  and who knows it to be true? I have done. My tongue is still for my heart is of lead. I listen. "" As the voice of"
131,1826,FIC,LastMohicansANarrative1757 ,"  continued the patriarch, hoarsely, motioning to those around him, though his eyes still dwelt upon the kneeling form of Cora, "" where have the Delawares camped?"
132,1826,FIC,LastMohicansANarrative1757 ,"  ? "" At these words the young man raised his head, which he had still kept bowed a little, in reverence; and lifting his voice so as to"
133,1826,FIC,LastMohicansANarrative1757 ,"  experienced hunter, the piece has not its equal atween the provinces. "" Magua still disdained to reply, continuing his efforts to disperse the crowd. "" Perhaps,"
134,1826,FIC,LastMohicansANarrative1757 ,"  little differences in our judgments. "" Le Renard fiercely ordered the Delawares, who still lingered in an impenetrable belt around him, in hopes he would listen to the"
135,1826,FIC,LastMohicansANarrative1757 ,"  ; release the woman. I am your prisoner! "" A suppressed, but still distinct murmur of approbation ran through the crowd at this generous proposition; even the"
136,1826,FIC,LastMohicansANarrative1757 ,"  thank you. Your offer is vain, neither could it be accepted; but still you may serve me, even more than in your own noble intention. Look"
137,1826,FIC,LastMohicansANarrative1757 ,"  instantly changed. The warriors, who were already armed and painted, became as still as if they were incapable of any uncommon burst of emotion. On the other"
138,1826,FIC,LastMohicansANarrative1757 ,"  into an ambush. As both parties secreted themselves, the woods were again as still and quiet as a mild summer morning and deep solitude could render them. The"
139,1826,FIC,LastMohicansANarrative1757 ,"  as a mild summer morning and deep solitude could render them. The calm but still impatient Uncas now collected his chiefs, and divided his power. He presented Hawkeye"
140,1826,FIC,LastMohicansANarrative1757 ,"  the time Uncas was making this disposition of his forces, the woods were as still, and, with the exception of those who had met in council, apparently"
141,1826,FIC,LastMohicansANarrative1757 ,"  stood, while making his observations, sheltered by a brake, and his companions still lay in the bed of the ravine, through which the smaller stream debouched;"
142,1826,FIC,LastMohicansANarrative1757 ,  and wooded vale. It was through this dense and dark forest that Uncas was still contending with the main body of the Hurons. The Mohican and his friends advanced
143,1826,FIC,LastMohicansANarrative1757 ,"  whirlwind. The tomahawk of Uncas, the blows of Hawkeye, and even the still nervous arm of Munro were all busy for that passing moment, and the ground"
144,1826,FIC,LastMohicansANarrative1757 ,"  for that passing moment, and the ground was quickly strewed with their enemies. Still Magua, though daring and much exposed, escaped from every effort against his life"
145,1826,FIC,LastMohicansANarrative1757 ,"  him in the melee, bounded forward in pursuit; Hawkeye, Heyward and David still pressing on his footsteps. The utmost that the scout could effect, was to"
146,1826,FIC,LastMohicansANarrative1757 ,"  infernal regions, across which unhappy ghosts and savage demons were flitting in multitudes. Still Uncas kept his eye on Magua, as if life to him possessed but a"
147,1826,FIC,LastMohicansANarrative1757 ,"  as if life to him possessed but a single object. Heyward and the scout still pressed on his rear, actuated, though possibly in a less degree, by"
148,1826,FIC,LastMohicansANarrative1757 ,"  note the route of the pursued. The course lay up the ascent, and still continued hazardous and laborious. Encumbered by his rifle, and, perhaps, not"
149,1826,FIC,LastMohicansANarrative1757 ,"  and passed his knife into his bosom three several times, before his victim, still keeping his gaze riveted on his enemy, with a look of inextinguishable scorn,"
150,1826,FIC,LastMohicansANarrative1757 ,"  the Huron relaxed, and his body fell back a little, while his knees still kept their position. Turning a relentless look on his enemy, he shook a"
151,1826,FIC,LastMohicansANarrative1757 ,"  traced all those unerring evidences of the ruthless results which attend an Indian vengeance. Still, the sun rose on the Lenape a nation of mourners. No shouts of"
152,1826,FIC,LastMohicansANarrative1757 ,"  blessed. Then, they who succeeded, changing their tones to a milder and still more tender strain, alluded, with the delicacy and sensitiveness of women, to"
153,1826,FIC,LastMohicansANarrative1757 ,"  , it was evident they deemed her less excellent than the maid they mourned. Still they denied her no need her rare charms might properly claim. Her ringlets were"
154,1827,FIC,RivalsAcadia ,"  dispersed, till, at length, a single individual only remained, whose eyes still followed the track of the vessel, though his countenance wore that abstracted air,"
155,1827,FIC,RivalsAcadia ,"  times threw their blighting influence on his prospects, and disappointed his well-founded hopes of still higher advancement in his profession. His father, an inflexible Puritan, fled to"
156,1827,FIC,RivalsAcadia ,"  which the appearance of the French at first excited, had gradually subsided; but still there were so many volunteers in the cause, that it was difficult to prevent"
157,1827,FIC,RivalsAcadia ,"  passport I come hither, to feed the flock which he hath left. "" Still dissatisfied, the chaplain was about to prosecute his interrogatories, but the singular rencontre"
158,1827,FIC,RivalsAcadia ,"  on the landing place, and sooner espy the motions of the enemy, who still hold their station below. "" "" This I can do with pleasure, """
159,1827,FIC,RivalsAcadia ,"  effort, every trace of emotion was banished from his countenance and manner. Hector still stood before him, longing, yet afraid to flee, till the other,"
160,1827,FIC,RivalsAcadia ,"  at an early hour in the morning; but it was reported, that they still lay near the mouth of the river, probably to intercept the return of La"
161,1827,FIC,RivalsAcadia ,"  conversant with the French settlers to communicate his ideas in that language. While he still hesitated, the Indian had secured his canoe, and as he stooped to take"
162,1827,FIC,RivalsAcadia ,"  tartan bonnet, which he pulled over his brow, he advanced nearer, though still unseen, and said in a disguised tone, "" Methinks thou art but a"
163,1827,FIC,RivalsAcadia ,"  was set, and a stiff breeze bore them swiftly onward. A bright streak still lingered in the western horizon, and in the east, a few stars began"
164,1827,FIC,RivalsAcadia ,"  father? "" asked his companion, who was one of the torch-bearers, and still carried the blazing insignium of his office -- "" and what shall I do,"
165,1827,FIC,RivalsAcadia ,"  would better become a disciple of the austere father Gilbert. - - What, mute still, my little anchorite? Speak, if thou hast not a vow of silence"
166,1827,FIC,RivalsAcadia ,"  by the bodings of approaching evil. Several weeks passed away, and he was still detained from home; to add to his uneasiness, no tidings from thence had"
167,1827,FIC,RivalsAcadia ,"  satisfy his anxiety respecting Lucie, and learn, if possible, what he had still left to hope or fear. But an alarming illness, which attacked his mother"
168,1827,FIC,RivalsAcadia ,"  him to defer his design; and another winter passed away, and various circumstances still rendered the voyage impracticable. Time gradually softened, but it could not destroy,"
169,1827,FIC,RivalsAcadia ,"  the impression of his ill-fated attachment; and, though the image of Lucie was still cherished in his remembrance, he began to regard the days of their happy intercourse"
170,1827,FIC,RivalsAcadia ,"  Lucie; "" so I may as well give up my argument, though I still maintain its validity. "" "" We will call it a drawn game, then"
